FIPS,year,median_household_income,poverty_rate,bachelor_plus_rate,unemployment_rate_acs,CO,NO2,PM2_5,PM10,O3,prcCancer_non_skin,prcAsthma,prcCoronaryHeartDisease,prcCOPD,prcSmoking,prcDiabetes,prcLPA,prcObesity,prcStroke
48489,2021,39401.0,0.2597334726940162,0.0959642637091805,0.0793578503928042,0.2466407188404382,5.035248551015517,9.807867760458224,22.09910319367032,0.0270901215901139,4.8,9.4,7.2,7.3,18.5,17.4,40.1,44.1,3.7
48489,2022,42839.0,0.2661729701137265,0.1048274794986848,0.0870949403069926,0.2360204793747355,5.212660750209222,8.9354938358196,22.060277008504507,0.0277467603060756,4.5,8.9,7.7,6.8,19.1,17.7,38.6,45.1,3.6
48489,2023,45645.0,0.2462998712998713,0.1218191662154845,0.0726514980851543,0.2448352746422383,5.1182334334191175,9.384245748943933,21.785209926133504,0.0282874072942365,4.6,8.9,7.7,7.2,16.4,18.8,44.1,43.2,4.2
48491,2019,87337.0,0.064184076199465,0.41315407177459,0.0478012776566971,0.3289314579041728,5.784734560945447,8.694313321726936,16.6546645187943,0.0304182487095425,5.9,7.5,4.2,4.5,12.1,9.2,23.9,32.3,2.4
48491,2020,90834.0,0.0605682184007669,0.418713983207088,0.0495918868078841,0.3727223763932356,6.24136692672431,8.406558700651518,20.83073419692392,0.0289680639083457,6.1,8.3,5.4,5.0,12.0,9.6,21.1,30.6,2.5
48491,2021,94705.0,0.0629795886393902,0.4480269331653804,0.0452418532104971,0.3955379433521822,5.475918483403747,8.316227406441703,21.67830351478869,0.0305284091202299,6.0,8.8,4.5,5.0,11.4,9.1,19.5,32.7,2.4
48491,2022,102851.0,0.0634077934120543,0.4628418147783631,0.0435680800911089,0.3875063563542423,5.492428953087446,7.9972760412001,22.07658634649227,0.0320760111119638,5.7,8.5,5.0,4.8,12.7,9.7,19.4,30.9,2.3
48491,2023,108309.0,0.0633872684026039,0.4740231583342701,0.0400004494748167,0.404990848414817,5.601131310457546,8.907683760504115,20.841873093568896,0.0327877372314077,6.6,9.0,4.5,4.3,9.9,9.8,22.5,32.6,2.4
48493,2019,76692.0,0.0959491791106344,0.2175240282899111,0.0520525308749347,0.3146886344669278,5.832252755902007,8.483965383766414,18.088425621925687,0.0297673448878635,6.5,7.8,5.9,5.9,14.9,13.4,29.8,37.3,3.1
48493,2020,80082.0,0.0998603493290696,0.2291317021464534,0.0400601528885918,0.3257150486800818,3.857170625683061,8.421891274144302,21.34023105564105,0.0292297856315677,6.9,8.5,7.4,6.9,16.0,12.7,27.2,33.6,3.3
48493,2021,84042.0,0.098048060362503,0.2401358922398379,0.0388926344176639,0.1870758744246606,3.966042273972603,8.572735479895774,21.27640194565225,0.0296582753774198,6.8,9.1,6.3,6.9,14.6,12.5,26.1,36.5,3.2
48493,2022,89708.0,0.1029026933451427,0.2539312075152434,0.0336715676123421,0.2466076470271116,4.275462780487804,8.342883721211667,22.68726712696133,0.0307336704083662,6.5,8.8,7.0,6.6,16.3,12.8,26.1,37.1,3.0
48493,2023,92461.0,0.0979225573358466,0.2627216926427743,0.0385947949399726,0.2697919813495838,3.64367204587156,8.755023543714364,20.7968255637122,0.031686547584546,7.5,9.4,6.3,6.1,12.4,13.1,26.6,35.3,3.3
48495,2019,60366.0,0.1502510621861722,0.0823937554206418,0.0371223021582733,0.2654584074559538,5.67825836280425,7.36562455230774,18.295784584689173,0.0349714461828002,5.2,8.2,5.9,6.1,17.7,14.3,35.7,39.2,3.2
48495,2020,63585.0,0.1202072538860103,0.0952904929577464,0.025511634426689,0.2603297160906331,5.300433426701128,7.156466176576491,22.83681348142621,0.0342978262809971,5.9,9.0,7.7,7.5,18.6,14.1,33.0,38.6,3.6
48495,2021,67904.0,0.1215337667506965,0.101511879049676,0.0215304044224614,0.2547031159853253,5.224206811462444,7.585171290937098,22.939404301997623,0.0354093482790367,5.6,9.3,6.1,6.8,16.4,13.4,31.2,39.3,3.2
48495,2022,89155.0,0.1263340448239061,0.0909090909090909,0.0228389708008094,0.2435786698169064,5.445804026022829,7.326263132369208,22.76194920061718,0.036443899585766,5.1,8.9,6.4,6.3,18.0,13.2,30.5,37.4,2.9
48495,2023,91898.0,0.1197371949584338,0.1000638705556738,0.0194256756756756,0.2618553338238314,5.787418023290744,7.233217873875652,22.10997018461718,0.0363533412036253,5.6,9.2,6.1,6.0,14.1,14.1,33.2,37.6,3.3
48497,2019,64536.0,0.1072492704653663,0.1800368937280662,0.0435830742878893,0.2858817094802094,6.184884992943713,7.969712752988999,17.911086284355065,0.0319862644503441,6.9,8.6,6.3,7.4,18.3,11.9,30.6,37.0,3.4
48497,2020,67726.0,0.1035127614374195,0.1881131744919411,0.0436110944707362,0.2798545164493994,5.455203538556495,8.02125138843166,20.39891588116252,0.030617210960221,7.2,9.3,7.9,8.3,18.9,12.3,27.4,39.5,3.6
48497,2021,75482.0,0.099883037428023,0.1870747555186068,0.0461909185924979,0.3091869190456734,6.067946901532279,8.441137089667276,20.977621389823653,0.0322048152876587,7.1,9.6,6.6,8.1,17.4,11.5,26.0,37.0,3.3
48497,2022,85385.0,0.0908123551448187,0.2080563904999788,0.043085921180894,0.2788806091109767,6.473007312193219,8.005217915706158,22.879212110815924,0.0342274659552094,6.8,9.3,7.4,8.0,19.2,12.1,26.4,35.4,3.3
48497,2023,89897.0,0.0914290556285218,0.206389711136062,0.0499713592100597,0.2961048384792837,5.721377797213228,8.908959494388366,22.779817357412693,0.0349692758222701,7.9,10.1,6.4,7.2,14.8,11.9,26.6,34.1,3.4
48499,2019,53394.0,0.1463317664117495,0.1663669622372419,0.0554144539367351,0.2488669074464604,3.4861689208364504,8.143857276464152,17.55396383798348,0.0303444974671088,9.2,8.9,9.0,9.7,18.1,14.4,31.3,35.4,4.7
48499,2020,56749.0,0.1289459727442525,0.1917360920382068,0.0514948277821984,0.254955731759127,3.090748357697956,8.090707704251107,19.44636751594016,0.0282302774463637,9.3,9.5,10.6,10.2,18.2,15.1,29.5,35.3,4.8
48499,2021,58418.0,0.1360208546690252,0.2043133857293149,0.045754558675467,0.2707112226027737,2.9983530122537694,8.786806481992533,20.492931159453946,0.0296992229588188,9.3,9.8,8.9,10.2,16.8,14.1,27.4,37.3,4.3
48499,2022,61748.0,0.1262575221645459,0.2113308261555259,0.0528202017974306,0.2532739489825658,3.532708254112819,8.334791925550554,21.83531866996044,0.032433887042167,9.0,9.3,9.9,9.9,18.8,14.3,26.7,34.4,4.3
48499,2023,62524.0,0.1263195885590544,0.2226073047187416,0.0571550893717221,0.2788498531515829,3.239560251936027,8.97437453157442,21.79283780549872,0.033152094919481,10.5,10.3,8.8,9.3,14.8,14.6,28.6,34.3,4.5
48501,2019,70005.0,0.0841153979840111,0.1270264723989329,0.0438805181073222,0.2647095972104075,5.484989780671337,7.1175992407533055,17.879807261985555,0.0349219941180205,5.1,8.2,5.8,6.0,17.4,13.9,35.4,38.0,3.1
48501,2020,69004.0,0.1112401300510915,0.1176586519511233,0.053142702994335,0.2597889536628127,5.0938015309137885,6.713783738022411,22.17300348681366,0.0334161696747072,5.9,8.5,7.0,6.6,16.3,13.1,30.4,37.2,3.2
48501,2021,73102.0,0.1128843908135461,0.1076529524621615,0.0357350377687391,0.2581096926587231,4.889957178100423,7.387221665156475,22.59319499362834,0.0350188657659012,5.6,9.4,6.1,6.6,15.5,13.2,30.7,38.5,3.2
48501,2022,80317.0,0.1362082566394951,0.0968233246301131,0.039169833382052,0.2457229932300148,5.111350793936131,6.943131959769193,22.44531216711361,0.0358408859560497,5.3,8.9,6.6,6.4,17.0,13.4,31.3,37.3,3.0
48501,2023,82261.0,0.1203765080206814,0.142,0.0342910101946246,0.2628148115873888,5.646125701250381,7.064540107146054,21.63444727338341,0.0365241408228745,5.8,9.2,6.0,5.8,12.9,13.5,32.1,37.6,3.2
48503,2019,50635.0,0.1232289020604008,0.192575964082418,0.0322658319287262,0.2683818638550909,5.800271551629385,7.734565911145458,17.502106019514194,0.031972629914283,8.0,8.6,7.8,8.6,18.5,13.6,31.6,35.5,4.1
48503,2020,52158.0,0.1413517647725341,0.2357194504699927,0.0299308371094681,0.2766791444573017,5.198500835740941,7.832703000580497,20.37554036585324,0.0306358652243979,8.2,9.4,9.5,9.4,19.5,13.8,30.6,37.4,4.3
48503,2021,52074.0,0.1418024873644159,0.2567611075338055,0.0327603388141504,0.2936246939410052,5.456908458372499,8.447900651345286,21.357280760121647,0.0322765183860598,8.1,9.5,7.7,8.9,16.7,12.8,26.9,35.9,3.8
48503,2022,65565.0,0.1571623310235147,0.2254144535651054,0.0263064344116601,0.2711825018764478,5.785026892345442,7.790338358077918,22.186006866531624,0.0341223757394035,7.8,9.3,8.7,9.1,18.9,13.6,26.9,34.9,3.9
48503,2023,63723.0,0.1669211195928753,0.2358232931726907,0.0290186221866788,0.2925038995121256,5.37929962453652,8.59929917286934,21.71509868655137,0.0352015072873666,9.0,10.0,7.5,8.1,14.5,13.4,28.4,37.1,3.9
48505,2019,33952.0,0.3454661106791999,0.1160159164386968,0.1043239533287577,0.2384311937964403,5.826590213641883,8.974350131028269,20.835669921232423,0.0291214186605891,4.9,8.6,7.6,6.9,18.3,19.3,43.9,42.7,4.0
48505,2020,32945.0,0.3219928825622776,0.1215139442231075,0.0831994286734511,0.2444244899272335,5.035153414345327,9.068227514807848,22.870994282786427,0.0288330999484478,5.4,9.3,9.8,8.2,19.5,20.0,42.6,44.2,4.6
48505,2021,34406.0,0.3515737799595726,0.1191775606041375,0.0831768681937664,0.2011880543079661,5.049745436632347,9.251964195652398,23.159809455888134,0.0300401624371268,5.1,9.8,7.8,7.6,18.1,19.4,42.4,43.1,4.0
48505,2022,35061.0,0.3718611252638474,0.1134984833164813,0.0805012340991076,0.1743710771432574,5.246901425069769,8.62829654986002,26.01728268229992,0.0287250442474117,4.7,9.3,8.2,7.1,18.5,19.2,41.3,42.9,3.9
48505,2023,36527.0,0.3743567122481988,0.1328046324269889,0.0803501945525291,0.160188230074495,5.155542020427559,8.914320448153823,23.991708152416443,0.0312215736591309,4.7,9.2,8.4,7.8,17.1,20.8,47.1,43.7,4.6
48507,2019,34459.0,0.3377684210526316,0.1085577329761736,0.0869379927551672,0.2694853677858182,5.821612082807385,7.988849316472669,19.06837094692163,0.0305567479775207,5.0,8.7,8.5,7.6,18.9,21.0,46.0,44.9,4.5
48507,2020,40090.0,0.3517498517074824,0.1236445571046331,0.0436732306492493,0.2772328803792872,4.967578628399716,8.216894418032092,21.78008796999801,0.0298403610723303,5.3,9.2,9.8,8.1,19.6,20.4,42.9,45.4,4.6
48507,2021,44573.0,0.2973193354398125,0.1477137514873364,0.0366589327146171,0.2135828074994092,4.934795547697583,8.480756030714682,22.319246965715543,0.0308945209644997,5.1,9.7,7.7,7.4,17.7,19.6,41.4,44.0,4.0
48507,2022,49243.0,0.3100477475607224,0.1375815870834764,0.0575825266815587,0.2175613587989822,5.15721165781294,8.034125579503288,24.36397262277368,0.030934845465953,4.6,9.3,8.6,7.4,18.8,20.6,42.7,45.4,4.1
48507,2023,41887.0,0.3630028508077288,0.0955134945671223,0.0740835030549898,0.222456484131598,5.085544572467305,8.393616285679828,22.577632428382227,0.0328223925298411,4.7,9.4,9.0,8.4,18.0,22.6,48.4,47.5,4.9
49001,2019,55221.0,0.0906128782001551,0.2107599895534082,0.034850640113798,0.2708582826857275,6.237364841389878,5.320109169855812,17.31113693280595,0.0361273679248279,6.8,9.7,6.0,6.0,11.3,10.2,23.1,31.1,3.1
49001,2020,66705.0,0.0414309738572083,0.2580728493929217,0.0356063150822976,0.2595987051162189,6.234463642170965,6.9278783612607455,23.49912639580469,0.0349098766537551,7.3,9.7,6.5,6.3,12.5,10.4,20.4,31.8,3.3
49001,2021,74569.0,0.056831566548881,0.2676333251413124,0.0512483574244415,0.2592433875668313,5.992387270526648,7.462781593655572,22.384728300857063,0.0361272701978878,7.3,10.0,5.7,5.9,10.3,9.7,19.6,32.7,2.9
49001,2022,80268.0,0.0703102348506813,0.2754067436925253,0.0364779874213836,0.2495418821875801,6.356140878350801,6.249432339628437,22.17740827920625,0.0357287204659051,6.9,10.3,6.2,5.4,9.5,9.4,16.8,27.6,2.8
49001,2023,85603.0,0.0745900449862139,0.2273655547991831,0.0239520958083832,0.2460979808849276,5.914801765540746,5.855756970412342,20.01797368064544,0.0363617005754417,8.3,10.5,5.7,5.5,9.3,9.8,19.3,28.5,3.0
49003,2019,62233.0,0.0788033836903139,0.239342513880611,0.0410552481757677,0.2192957203286051,2.5791838653465344,6.45294737962963,15.37763516502936,0.0379728822115384,6.5,10.0,5.6,5.4,10.7,9.5,21.8,33.9,2.9
49003,2020,63573.0,0.0793255131964809,0.2370021701256227,0.0307692307692307,0.1844634651859537,0.8528223760445682,7.623779814646193,21.65095536948013,0.0391730447761194,7.0,9.6,6.1,5.7,11.4,9.9,18.4,34.7,3.1
49003,2021,67486.0,0.0704681363009093,0.2443002507004866,0.0265854023332336,0.2279648260042927,0.5568691150684931,8.342493222070075,21.89204315899545,0.0396913369863013,6.7,10.2,5.2,5.7,11.1,9.1,18.5,34.8,2.7
49003,2022,72769.0,0.0814913310768805,0.2583699113520957,0.0262968039823966,0.2284905195167523,1.9892924390243905,6.836886150877824,20.73803251747373,0.0320980146520146,6.3,10.7,6.0,5.6,10.3,9.2,18.4,32.4,2.8
49003,2023,77865.0,0.0862019530788821,0.2671238605001254,0.0320876334049522,0.219909432889956,0.6338282796352583,7.032044198895028,21.45060611637581,0.0358346292134831,7.8,11.1,5.4,5.6,9.8,9.3,19.4,32.6,2.9
49005,2019,59038.0,0.1535049021628887,0.3831977022498803,0.0258356958659683,0.1826340562303041,4.268074077562327,7.262888590506837,15.362666666666666,0.0361733123287671,5.2,9.9,4.2,4.3,9.1,7.6,17.9,31.2,2.3
49005,2020,60530.0,0.1458956949210289,0.3848072067578941,0.0286353326612903,0.1330927221326455,5.049477560109289,8.449317686887541,25.5515587529976,0.0325193606557377,5.3,9.7,4.4,4.5,9.7,7.1,16.0,25.4,2.3
49005,2021,65670.0,0.1388020468791314,0.3902010685954964,0.0255400979537874,0.2221539984260527,4.534101300835655,8.904507772833723,29.08469055374593,0.0362739101123595,5.3,10.5,4.1,4.6,9.0,7.5,16.9,30.4,2.2
49005,2022,72719.0,0.13545270828868,0.3995406909984156,0.0244656268053148,0.2334417914992897,5.112303887671233,8.206226760576476,19.65883346904607,0.0346636410958904,5.2,10.8,4.6,4.5,8.4,8.1,15.5,27.2,2.3
49005,2023,78292.0,0.1307398438792545,0.4042448034342521,0.0238088509580059,0.2149817181354367,5.069236232876713,8.293578972798525,19.4101891239928,0.0365654210526315,6.4,10.5,4.3,4.6,8.1,7.8,15.5,27.9,2.4
49007,2019,51158.0,0.1677105777421456,0.1711512001223054,0.0698746115100203,0.4359861372388644,2.3356534465753427,5.853960703327375,13.834858694768627,0.0422778104395604,7.5,10.4,6.7,6.5,12.2,11.5,25.9,33.9,3.5
49007,2020,50328.0,0.1594137879467623,0.167621776504298,0.0665186007773459,0.2197296683783656,1.7812115880681818,7.258737026069328,19.915117198492744,0.0396466837606837,7.7,10.2,7.0,6.8,13.7,11.8,22.4,35.1,3.6
49007,2021,51725.0,0.162603669263634,0.166730197453686,0.0677831843385764,0.2427522373882861,2.4509756739726027,14.9520835,16.982851721151395,0.0410222438356164,7.6,10.8,6.8,7.5,12.9,11.5,23.3,38.7,3.5
49007,2022,53734.0,0.1660575719649561,0.1673189823874755,0.0673294170808856,0.2365536339550826,2.999436715068493,3.968648147058824,18.862708902304654,0.0388195879120879,7.4,11.6,7.4,7.1,11.8,11.5,22.7,29.8,3.5
49007,2023,53673.0,0.1678763173593159,0.1841338612086352,0.0553994830879874,0.2304923813861663,2.2799432379421223,3.600147247592848,17.796564419957118,0.0384589890410958,9.1,11.5,7.4,7.7,11.9,12.8,21.9,35.0,3.9
49009,2019,75417.0,0.034816247582205,0.1343283582089552,0.0096774193548387,0.7392788934981764,3.8977009207536,5.36730556201768,11.30833092230806,0.0387850462373208,9.2,9.0,7.7,6.6,10.3,11.7,21.4,30.5,3.7
49009,2020,74911.0,0.0328185328185328,0.1469816272965879,0.0103448275862068,0.215149535359614,3.666668946027314,6.584925757464196,17.154809296445876,0.0378466762352194,9.3,8.9,8.0,6.5,10.7,11.8,19.9,30.8,3.7
49009,2021,49792.0,0.0601941747572815,0.1926345609065155,0.0207253886010362,0.2328703110975745,3.826412005070658,7.496929989164646,16.850836767454254,0.0386889515609206,9.3,9.4,7.6,7.0,10.3,11.8,20.1,34.6,3.6
49009,2022,61250.0,0.0780984719864176,0.1818181818181818,0.0348837209302325,0.2242331190035489,4.0699241066669165,5.640732200298385,16.475228267570195,0.0377602479000937,8.9,9.8,8.1,6.6,9.8,11.4,18.7,28.6,3.4
49009,2023,58750.0,0.1012658227848101,0.1159135559921414,0.0857988165680473,0.2236818821369606,4.357152248593669,6.048988539948662,15.30378310235894,0.039077163186619,11.5,10.6,8.9,8.2,11.0,13.5,22.8,33.1,4.4
49011,2019,83310.0,0.0541059452152176,0.37757222566646,0.027451235987012,0.164898521069375,11.516046447802196,5.76374108989899,13.041666666666666,0.033821728021978,5.5,9.8,4.1,4.1,8.1,8.2,19.2,33.8,2.2
49011,2020,87570.0,0.0534510599417305,0.3816579973676414,0.0256111757857974,0.1175405214425212,10.549672169398908,8.558856368022706,22.214285714285715,0.033370106557377,6.3,8.8,4.2,4.1,8.5,8.2,15.8,28.0,2.3
49011,2021,92765.0,0.0550392495541419,0.3804687019069131,0.0244148686940806,0.1962894619152849,10.942479871232877,8.827161035812672,21.728813559322035,0.0355453753424657,5.9,9.9,4.1,4.3,8.0,7.5,16.2,33.3,2.2
49011,2022,101285.0,0.0604573848420854,0.3837453336552569,0.0245785556886096,0.2167605372675716,11.949261066239318,7.123400876724931,20.803571428571427,0.0353435386740331,5.6,11.6,4.5,4.1,7.9,8.0,16.0,32.3,2.1
49011,2023,108058.0,0.0597598827730872,0.3868939608086297,0.0251755969761423,0.2033371272206222,10.626201183448275,7.028605995412844,19.2,0.035451301369863,7.3,11.0,4.5,4.2,7.4,8.2,17.0,32.7,2.4
49013,2019,63224.0,0.1365685628894179,0.146531963664148,0.0654173373189239,0.5348832520375323,4.373317356725146,6.151286279452055,12.541342378833216,0.0405180513888888,6.6,10.3,6.0,6.4,13.8,10.0,26.1,33.5,3.2
49013,2020,61655.0,0.1394279877425945,0.1372182050191407,0.0742597342037771,0.207931558174509,3.982789334848485,7.039399094494048,18.60335894902448,0.0385321844262295,6.7,10.0,6.4,6.5,15.0,9.9,21.3,33.8,3.3
49013,2021,66463.0,0.1322699259412709,0.1452239192337561,0.0527208823172948,0.2359410512870412,3.9323962841225626,6.9348830393858485,9.008771929824562,0.0376685787545787,6.7,10.8,6.0,7.1,13.4,10.7,21.9,33.6,3.2
49013,2022,70821.0,0.1350100293164635,0.1437713310580204,0.042916915720263,0.2320108625576797,5.28371147862069,5.8454296496018205,17.24967490247074,0.036773507920792,6.4,11.2,6.5,6.9,13.5,10.2,19.0,29.8,3.2
49013,2023,74738.0,0.132989585460486,0.1700142869148668,0.0392734992334001,0.2260108920505532,7.535860370677731,8.260240462104072,18.334635416666668,0.0391766382783882,8.1,11.3,6.4,7.0,11.8,11.0,24.1,31.6,3.4
49015,2019,55554.0,0.1163531402408679,0.1625475285171102,0.0376369699857074,0.3695932290041354,4.639302279382481,5.884869731889936,14.728476983815524,0.0386814246623722,7.9,10.0,6.9,6.8,11.7,11.0,22.2,34.5,3.6
49015,2020,57772.0,0.1201923076923077,0.1577952755905511,0.0377719340186469,0.2285603468904525,4.359881846152983,7.4036779118948495,20.3642114616213,0.0375757472509775,7.9,9.9,7.5,7.0,12.5,11.9,21.4,34.7,3.7
49015,2021,61234.0,0.1254748947530547,0.1512808119864669,0.0421626984126984,0.2448025662700121,4.469510455106033,9.696662965930171,19.23544905695941,0.0388184711782672,8.0,10.6,6.9,7.3,12.0,11.6,22.3,37.5,3.5
49015,2022,67056.0,0.1180676131140843,0.1560012734797835,0.036233611442193,0.2368394571155924,4.93599115331898,5.739536741897105,19.66845303778017,0.0377479234226355,7.5,10.7,7.3,6.9,11.4,11.3,19.3,30.6,3.4
49015,2023,69956.0,0.1126874746655857,0.1716616977875412,0.0355260142104056,0.2327176068258162,4.646338725287091,5.98258148659297,18.115174288513806,0.0381304804090525,9.2,11.2,6.8,6.9,11.0,11.2,20.1,30.6,3.5
49017,2019,54565.0,0.1649979140592407,0.2587757470263997,0.0323438192290651,0.2974506526488626,5.932722874975483,5.991528172476805,16.30198219773449,0.040980054347826,8.6,9.5,7.7,7.0,10.9,12.2,23.8,31.3,3.9
49017,2020,44279.0,0.1640641265875494,0.2537313432835821,0.0302210193955796,0.2485546912303883,5.788026846474593,7.67776963978369,21.757317344770748,0.0411468306010928,8.7,9.6,8.4,7.5,12.4,12.6,22.3,30.0,4.1
49017,2021,45724.0,0.1562628336755646,0.2515598411798071,0.0487483530961791,0.2525086677703435,5.670871213354569,8.221575870103782,21.081325507374533,0.0437589671232876,8.7,10.0,7.6,7.5,11.2,12.0,21.3,33.6,3.7
49017,2022,56481.0,0.1590863149383464,0.3031758740325593,0.0441717791411042,0.2426042549535861,6.0711186973636,6.4413662177889535,20.883448495546325,0.0437494580152671,8.3,10.5,8.3,7.3,10.8,12.2,20.3,30.0,3.8
49017,2023,61688.0,0.1111111111111111,0.3201730665224445,0.050924024640657,0.2407227349745427,5.71010221985706,6.501863312632094,19.191769437825293,0.0378924169236945,10.6,10.6,7.3,6.6,9.3,11.6,19.5,28.6,3.7
49019,2019,51557.0,0.0907268699229876,0.2863550860946317,0.0520567892246086,0.4928084997833567,4.399376328479691,5.616461674651429,13.566087140507804,0.0389601357847268,7.6,9.5,6.3,5.9,10.9,10.5,21.3,29.5,3.2
49019,2020,56639.0,0.1403508771929824,0.3065713885386016,0.0254888268156424,0.2300843951881916,4.148285600298173,7.011439287598256,18.685915802172023,0.0381257217052304,7.8,9.6,6.8,6.3,12.4,10.7,20.0,30.1,3.4
49019,2021,51433.0,0.1483843982014012,0.2688217779668226,0.0120786010456102,0.2386275995418004,4.179760554146511,8.066409333563545,18.349219763679585,0.0392469107795474,7.9,10.3,6.7,7.0,12.2,11.1,21.0,31.4,3.4
49019,2022,59171.0,0.1567871653297218,0.3172166427546628,0.01249566122874,0.2271522583456262,4.491822158557787,5.855082703047857,18.580017514512605,0.0385422092123601,7.4,10.3,7.0,6.4,10.9,10.7,18.9,29.2,3.3
49019,2023,62521.0,0.1699115044247787,0.3473027842227378,0.0294548115623856,0.2274502636005829,3.659622517241379,7.513675091269841,16.977559162148363,0.0368342099236641,9.5,10.8,6.9,6.6,10.2,11.2,20.1,28.3,3.6
49021,2019,51807.0,0.1702539394178744,0.2982303047226779,0.0440896997339414,0.2784197544607563,6.385121853503184,4.354842528767123,17.72506218536433,0.0346518491620111,6.0,10.2,5.7,5.8,10.5,9.4,19.7,31.3,2.9
49021,2020,52045.0,0.1636526137638579,0.2887118904989793,0.0488030577348622,0.2719633606915,6.394833019125684,5.407667165300547,23.90671896965211,0.0325222650273224,6.4,10.2,6.1,6.1,13.1,9.7,19.1,29.4,3.1
49021,2021,56308.0,0.1533993232116682,0.2920853670207675,0.0416698292220113,0.2649502433084803,6.1545267095890415,6.520906894520548,22.761383237501025,0.0335226986301369,6.3,10.8,5.5,6.3,11.5,10.1,20.1,36.2,2.9
49021,2022,63005.0,0.1412299493181462,0.3037869713443287,0.0327973591736769,0.2537829903615976,6.189021624657535,5.75633790832158,22.61396389969956,0.0338597232876712,6.0,11.2,6.1,6.1,11.0,9.5,17.2,25.8,3.0
49021,2023,65527.0,0.1363812410541382,0.3030623330103644,0.0342377260981912,0.250870483638592,5.861220002739725,5.031875247945205,20.331950526462432,0.0346940904109589,7.5,11.0,5.6,5.8,9.9,9.4,18.3,35.3,3.0
49023,2019,61463.0,0.1260315751704341,0.1595459561721582,0.0303729334871203,0.2201034187795178,6.421523196076552,5.96333187405133,16.06183656131909,0.0362630858869104,6.3,10.0,5.5,6.0,12.6,9.3,23.0,34.3,2.9
49023,2020,68333.0,0.1167131891137473,0.1871559633027523,0.0355648535564853,0.2116943396792367,6.352186148651239,7.756249380898446,22.265151120855712,0.0353225284331654,6.6,9.8,5.8,5.9,13.2,9.2,19.6,30.4,3.0
49023,2021,74741.0,0.1126931758985935,0.2106870229007633,0.0235426008968609,0.2373929333630881,5.859344583579034,8.316586706446483,21.56978766619692,0.0365552926473002,6.4,10.4,5.1,5.8,12.1,8.6,19.5,36.8,2.7
49023,2022,88048.0,0.0856245756958588,0.2139251781472684,0.0187768240343347,0.2357367360232002,6.402418240850045,6.670984024456769,21.35324126068185,0.0357137797856486,6.0,10.7,5.9,5.9,11.8,9.1,18.1,27.7,2.8
49023,2023,89803.0,0.0901131576773767,0.2022889842632332,0.0226768968456948,0.2287368638720486,5.829436718836283,6.491060781584487,19.24564716246202,0.0365283998357573,7.7,11.0,5.3,5.7,10.3,9.0,18.6,32.6,2.8
49025,2019,47044.0,0.1235756918068366,0.2987793427230047,0.0336382413691354,0.2890271228731717,6.185008621649203,5.979357077863025,17.063819315419494,0.0380272561783574,8.7,9.7,7.3,6.7,10.2,11.6,21.7,30.5,3.7
49025,2020,49486.0,0.1310906421038579,0.2969642857142857,0.0338835794960903,0.2622883578867861,6.094475982970033,7.745448721408416,22.60610553354133,0.0374688284180067,9.0,9.5,7.9,6.7,11.0,11.8,19.5,30.3,3.8
49025,2021,56395.0,0.1249155062863323,0.3013038042507591,0.0348547717842323,0.2593487350062644,5.9486123440168885,8.039590348674501,21.887285420312203,0.0389888342438223,8.9,10.1,7.2,7.2,10.5,11.5,20.3,31.4,3.6
49025,2022,70327.0,0.1291771232333905,0.3238808632067059,0.0352973874374652,0.2484350930282308,6.381859449947293,6.510760624407804,21.562750757065853,0.0384585768263912,8.6,10.5,8.0,7.1,10.1,11.7,19.2,27.9,3.7
49025,2023,75000.0,0.1044238683127572,0.3213913043478261,0.0462506841817186,0.247018688362866,5.980418324627539,6.467963612543327,19.81242759011294,0.037877067953489,10.9,10.8,7.3,6.9,9.3,11.8,19.5,33.3,3.7
49027,2019,62242.0,0.1255799323739875,0.2058973055414336,0.0252236135957066,0.2525464547699899,6.351370633031952,5.942164280436607,16.68005961274448,0.0364382280968329,7.6,10.0,7.0,6.7,11.7,11.9,25.0,31.9,3.6
49027,2020,63221.0,0.123048094940662,0.2237373737373737,0.0373978083144894,0.2383542288405329,6.266494022951367,7.836602699428351,22.859696362452283,0.0355883538697293,8.0,9.6,7.5,6.6,11.5,11.2,21.0,36.5,3.7
49027,2021,66304.0,0.1259935468639332,0.2351361718450326,0.0311072056239015,0.249706926376376,5.931956469527613,8.207120606533586,21.902783071310648,0.0368663860468685,7.7,10.1,6.8,7.1,11.9,11.1,21.3,33.9,3.4
49027,2022,69403.0,0.1118799564608925,0.2355022109917877,0.0441176470588235,0.2430011957695977,6.409773976355248,6.6385832761968855,21.632755396855536,0.0360918230584447,7.4,10.7,7.6,6.9,10.8,11.6,20.8,27.8,3.5
49027,2023,70877.0,0.0877651398708884,0.230517848164907,0.0666892923807907,0.2381728480412581,5.909228120380032,6.459742811485715,19.60432552692264,0.0367972691460905,9.3,10.7,7.1,7.0,10.8,11.8,23.3,34.1,3.6
49029,2019,91341.0,0.0276703617770903,0.394159456118665,0.0236890058716339,0.1732150207975048,9.23531837345119,6.144237565152688,14.762367765965992,0.0348260671924106,6.9,9.3,4.7,4.5,8.8,7.7,18.0,29.5,2.4
